Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,missing_any,missing_critical_measurement,non_finite_value,duplicate_full_row,duplicate_test_id,duplicate_measurement_pair,malformed_numeric,invalid_voltage,invalid_current,invalid_duration,invalid_ambient_temp,sensor_s2_negative,sensor_zero_reading,data_quality_issue_count,data_quality_issue,S1_minus_S2,S1_minus_S3,S1_minus_S4,S2_minus_S3,S2_minus_S4,S3_minus_S4,sensor_mean_S1_S2_S3,sensor_median_S1_S2_S3,sensor_std_S1_S2_S3,sensor_mean_S1_S2_S3_S4,sensor_median_S1_S2_S3_S4,sensor_std_S1_S2_S3_S4,max_minus_min_sensors,pairwise_abs_diff_mean,pairwise_abs_diff_max,Apparent_Power_kVA,Thermal_Loading_Index,Apparent_Impedance_Proxy,Sensor_S1_Expected,Sensor_S1_Residual,Sensor_S1_AbsResidual,Sensor_S2_Expected,Sensor_S2_Residual,Sensor_S2_AbsResidual,Sensor_S3_Expected,Sensor_S3_Residual,Sensor_S3_AbsResidual,Sensor_S4_Expected,Sensor_S4_Residual,Sensor_S4_AbsResidual,p1_max_abs_residual,p1_mean_abs_residual,p1_residual_error,p1_consistency_index,p1_sensor_disagreement_index,p1_regime_cluster
28.6079,69.1926,27.2581,40.2768,17.9159,16.5888,22.8275,53.0851,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.3271000000000015,-4.9116,-35.1692,-6.2387000000000015,-36.4963,-30.257599999999996,19.110733333333332,17.9159,3.2864972909365586,27.604325,20.3717,17.197822746765553,36.4963,19.06675,36.4963,1979.45498154,2786.85651168,413.4531129841756,18.008907827139893,-0.09300782713989264,0.09300782713989264,16.893080963800593,-0.30428096380059344,0.30428096380059344,22.84502332752513,-0.017523327525129417,0.017523327525129417,48.31598739549875,4.769112604501245,4.769112604501245,4.769112604501245,1.2959811807417152,4.769112604501245,0.43554363963773896,1.3221220507576075,3
27.6118,92.0571,36.6811,42.2679,18.5669,18.6258,22.8757,40.0431,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.058900000000001285,-4.308799999999998,-21.476200000000002,-4.249899999999997,-21.4173,-17.167400000000004,20.0228,18.6258,2.4708593869340265,25.027875,20.75075,10.211424995032118,21.476200000000002,11.446416666666666,21.476200000000002,2541.86223378,3891.06029709,299.9420685702603,18.82887491404079,-0.2619749140407883,0.2619749140407883,18.807163521798202,-0.18136352179820037,0.18136352179820037,23.469354652335497,-0.5936546523354984,0.5936546523354984,48.445369138773565,-8.402269138773562,8.402269138773562,8.402269138773562,2.3598155567370123,8.402269138773562,0.29763538596481187,0.8580908854263954,1
8.5617,24.5077,44.9333,6.3482,5.669,6.6036,7.5,61.0969,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.9346000000000005,-1.8310000000000004,-55.4279,-0.8963999999999999,-54.4933,-53.5969,6.590866666666667,6.6036,0.9155664112085664,20.217375,7.0518,27.26326757138929,55.4279,27.86335,55.4279,209.82757509,155.57978114,349.3472054304544,5.528226523982645,0.14077347601735468,0.14077347601735468,6.445230832722578,0.15836916727742256,0.15836916727742256,7.294274240564197,0.2057257594358033,0.2057257594358033,52.00677465601386,9.090125343986138,9.090125343986138,9.090125343986138,2.3987484366791794,9.090125343986138,0.29422595365047716,2.741595908669692,4
29.4688,17.7436,33.5759,43.7144,15.3535,13.0609,20.5369,47.1622,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.2926,-5.183399999999999,-31.808699999999998,-7.475999999999999,-34.101299999999995,-26.6253,16.3171,15.3535,3.8300179790700715,24.028375,17.9452,15.736403877077507,34.101299999999995,17.91455,34.101299999999995,522.88259968,775.65082784,1660.811976818697,15.632112872460622,-0.27861287246062183,0.27861287246062183,13.05701010680051,0.003889893199490402,0.003889893199490402,20.996002714944673,-0.4591027149446738,0.4591027149446738,48.942738278898595,-1.7805382788985966,1.7805382788985966,1.7805382788985966,0.6305359398758457,1.7805382788985966,0.6132952825781585,1.4192089897011386,3
31.1008,93.8091,38.0847,57.8627,20.76,20.5065,25.8765,55.4406,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.2535000000000025,-5.1164999999999985,-34.6806,-5.370000000000001,-34.9341,-29.564100000000003,22.381,20.76,3.029844179161694,30.6459,23.31825,16.71389417640306,34.9341,18.3198,34.9341,2917.53805728,5428.0478105699995,331.53283300523793,20.789432335022237,-0.029432335022235634,0.029432335022235634,20.34044315552986,0.16605684447013758,0.16605684447013758,26.08687724935818,-0.21037724935818147,0.21037724935818147,47.8120709311133,7.6285290688867065,7.6285290688867065,7.6285290688867065,2.0085988744343153,7.6285290688867065,0.33238063355588493,1.1399269918889665,1
8.4849,99.8539,44.2752,43.2362,9.9363,12.819,11.4051,50.535,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-2.8827000000000016,-1.4687999999999999,-40.598699999999994,1.4139000000000017,-37.715999999999994,-39.1299,11.3868,11.4051,1.4414371266205135,21.173849999999998,12.11205,19.60945056522492,40.598699999999994,20.534999999999997,40.598699999999994,847.25035611,4317.30319118,84.97313725621761,10.086431195730775,-0.1501311957307756,0.1501311957307756,13.105450119775599,-0.28645011977559776,0.28645011977559776,11.543672806002128,-0.13857280600212896,0.13857280600212896,50.35746678028345,0.177533219716544,0.177533219716544,0.28645011977559776,0.18817183530626158,0.28645011977559776,0.8416291064012987,1.9173972057999815,2
17.5322,81.2201,46.1176,40.8133,13.0548,14.5056,15.8591,79.6941,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.4507999999999992,-2.8042999999999996,-66.6393,-1.3535000000000004,-65.1885,-63.83500000000001,14.473166666666666,14.5056,1.4024313043188008,30.7784,15.18235,32.63056458690227,66.6393,33.545233333333336,66.6393,1423.96703722,3314.86030733,215.8603331120827,13.380960963682954,-0.32616096368295366,0.32616096368295366,14.69147466838407,-0.18587466838406996,0.18587466838406996,16.480270072768455,-0.6211700727684555,0.6211700727684555,49.84970438447595,29.844395615524057,29.844395615524057,29.844395615524057,7.744400330089884,29.844395615524057,0.11435889966736243,2.1651313371938317,4
14.0661,84.1703,25.8325,46.2828,11.8873,13.3135,14.1282,36.08,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.4261999999999997,-2.2409,-24.1927,-0.8147000000000002,-22.7665,-21.9518,13.109666666666667,13.3135,1.1342703484325654,18.852249999999998,13.720849999999999,11.522446188924757,24.1927,12.232133333333332,24.1927,1183.94785683,3895.63716084,167.11474628048774,11.914190309136849,-0.02689030913684931,0.02689030913684931,13.14063791065669,0.17286208934330993,0.17286208934330993,14.223888112551345,-0.09568811255134513,0.09568811255134513,49.30231434581632,-13.222314345816322,13.222314345816322,13.222314345816322,3.3794387142119566,13.222314345816322,0.22833976343928394,1.2832785034791585,4
21.3349,46.1014,34.2588,5.2606,12.5252,12.1878,16.1059,63.5447,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.3374000000000006,-3.5806999999999984,-51.0195,-3.918099999999999,-51.356899999999996,-47.4388,13.6063,12.5252,2.171280684296712,26.090899999999998,14.315549999999998,25.03205788277637,51.356899999999996,26.275233333333333,51.356899999999996,983.56875886,242.52102484,462.78194094280417,12.833012179535247,-0.3078121795352473,0.3078121795352473,12.34379187169059,-0.15599187169059014,0.15599187169059014,16.506989668421713,-0.4010896684217151,0.4010896684217151,50.25136311920842,13.293336880791578,13.293336880791578,13.293336880791578,3.5395576501097827,13.293336880791578,0.22028578048255787,1.9683828582444998,4
15.0679,82.3924,27.7559,53.5868,10.1403,19.8333,15.3618,57.5077,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-9.693000000000001,-5.221500000000001,-47.3674,4.471500000000001,-37.6744,-42.1459,15.1118,15.3618,4.851333553776735,25.710774999999998,17.597550000000002,21.564864379413564,47.3674,24.428950000000004,47.3674,1241.48044396,4415.145060319999,182.87970942954576,12.386782642585615,-2.2464826425856153,2.2464826425856153,13.460139575236768,6.373160424763233,6.373160424763233,14.926189571514765,0.43561042848523535,0.43561042848523535,49.13631745923627,8.371382540763733,8.371382540763733,8.371382540763733,4.356659009149454,8.371382540763733,0.18668352760404341,1.8423163664586673,4
20.2632,93.7754,33.5299,33.6812,15.3049,16.2077,18.5165,72.5603,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.9027999999999992,-3.2116000000000007,-57.255399999999995,-2.3088000000000015,-56.352599999999995,-54.0438,16.676366666666667,16.2077,1.6563000855320074,30.64735,17.362099999999998,27.97467404367743,57.255399999999995,29.0125,57.255399999999995,1900.1896852800003,3158.46800248,216.08223307154827,15.28501646915409,0.019883530845909547,0.019883530845909547,16.237482474238192,-0.02978247423819269,0.02978247423819269,18.609298496436068,-0.09279849643606752,0.09279849643606752,49.17846038496958,23.381839615030415,23.381839615030415,23.381839615030415,5.881076029137646,23.381839615030415,0.1453261082664309,1.868200066824679,2
9.3932,15.4321,32.6449,7.6237,5.4199,5.5241,7.3907,47.3802,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.10419999999999963,-1.9707999999999997,-41.960300000000004,-1.8666,-41.856100000000005,-39.9895,6.111566666666666,5.5241,1.1089864621956993,16.428725,6.4574,20.65417451628524,41.960300000000004,21.29125,41.960300000000004,144.95680172000002,117.64970077000001,608.6789168817486,5.425014838988168,-0.005114838988167669,0.005114838988167669,5.5803649524471135,-0.056264952447113714,0.056264952447113714,7.261660550374421,0.12903944962557912,0.12903944962557912,51.569837835281305,-4.189637835281303,4.189637835281303,4.189637835281303,1.095014269085541,4.189637835281303,0.4773237179126675,2.5540797876403754,4
19.3037,86.3268,39.0552,48.9097,14.7924,15.7134,17.9805,22.1999,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.9209999999999994,-3.1880999999999986,-7.407499999999999,-2.2670999999999992,-6.4864999999999995,-4.2194,16.1621,15.7134,1.6407297675120047,17.67155,16.84695,3.3027897283962835,7.407499999999999,4.081599999999999,7.407499999999999,1666.4266491600001,4222.21788996,223.61187677385507,14.600536788249855,0.19186321175014598,0.19186321175014598,15.580491995502387,0.13290800449761342,0.13290800449761342,17.92829456200824,0.05220543799175914,0.05220543799175914,49.205413171957986,-27.005513171957986,27.005513171957986,27.005513171957986,6.845622456549377,27.005513171957986,0.1274596127379567,0.4191763488905337,2
29.26,109.6202,29.7864,22.7548,20.2331,20.4709,24.7869,35.2815,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.2378,-4.553799999999999,-15.0484,-4.315999999999999,-14.8106,-10.494600000000002,21.830299999999998,20.4709,2.5632498668682295,25.1931,22.6289,7.043710807995078,15.0484,8.243533333333334,15.0484,3207.487052,2494.38572696,266.92158316427236,20.35015156509093,-0.11705156509092873,0.11705156509092873,20.480114116916113,-0.009214116916112403,0.009214116916112403,25.01145530288148,-0.2245553028814804,0.2245553028814804,48.29175902644407,-13.010259026444068,13.010259026444068,13.010259026444068,3.3402700028331473,13.010259026444068,0.2304004127271441,0.5973220455910366,1
19.0424,94.3785,41.6341,21.8384,14.7669,16.189,17.6107,47.4642,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.4221000000000004,-2.8438000000000017,-32.6973,-1.4217000000000013,-31.275199999999998,-29.853499999999997,16.188866666666666,16.189,1.421900004688563,24.0077,16.89985,15.68070423142192,32.6973,16.5856,32.6973,1797.1931484000002,2061.0754344,201.7662707326064,14.60246252331844,0.1644374766815595,0.1644374766815595,16.024732985868617,0.1642670141313829,0.1642670141313829,17.752651442583847,-0.14195144258384573,0.14195144258384573,49.82941636194542,-2.3652163619454214,2.3652163619454214,2.3652163619454214,0.7089680738355524,2.3652163619454214,0.5851484385870548,1.3619499735709903,2
10.1831,25.6679,37.4147,15.7114,6.1981,6.7544,8.0825,60.7987,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.5563000000000002,-1.8843999999999994,-54.6006,-1.3280999999999992,-54.04429999999999,-52.7162,7.011666666666667,6.7544,0.9681840957861952,20.458425,7.41845,26.905132577183732,54.6006,27.521649999999998,54.6006,261.37879248999997,403.27864406,396.7249378698928,6.472153796805258,-0.27405379680525765,0.27405379680525765,6.943703167078825,-0.18930316707882433,0.18930316707882433,8.465123096253508,-0.3826230962535089,0.3826230962535089,51.37520123434875,9.423498765651246,9.423498765651246,9.423498765651246,2.5673697064472094,9.423498765651246,0.28031857707170843,2.6688551690293028,4
10.4138,55.6913,32.6882,40.139,10.7131,2.667,10.4162,58.3703,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,8.046100000000001,0.29690000000000083,-47.6572,-7.7492,-55.7033,-47.9541,7.932100000000001,10.4162,4.562126248801101,20.54165,10.56465,25.49271141751435,55.7033,27.901133333333334,55.7033,579.95805994,2235.3930907,186.99147138036435,8.523081439206752,2.1900185607932485,2.1900185607932485,9.628163477759996,-6.961163477759996,6.961163477759996,10.431101642047834,-0.014901642047833619,0.014901642047833619,50.32276097258121,8.047539027418793,8.047539027418793,8.047539027418793,4.303405677004967,8.047539027418793,0.1885580815240854,2.711723395285483,4
26.7175,47.5673,35.3142,45.1466,16.3394,14.9931,21.1996,33.4623,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.3463000000000012,-4.860199999999999,-17.122899999999998,-6.2065,-18.4692,-12.262699999999999,17.5107,16.3394,3.264830520869345,21.4986,18.7695,8.409486579254803,18.4692,10.044633333333332,18.4692,1270.87933775,2147.50186618,561.6777572664924,15.975196277349998,0.36420372265000367,0.36420372265000367,14.703869023996289,0.2892309760037115,0.2892309760037115,20.72452568045191,0.47507431954808865,0.47507431954808865,48.89973015591129,-15.437430155911294,15.437430155911294,15.437430155911294,4.141484793528274,15.437430155911294,0.19449634495831378,0.8590880991840868,3
24.7316,43.7365,37.4064,31.1994,14.6743,13.4906,19.0906,60.7113,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.1837,-4.416299999999998,-46.037,-5.599999999999998,-47.2207,-41.6207,15.751833333333332,14.6743,2.9514078951126574,26.9917,16.88245,22.608529727663996,47.2207,24.3464,47.2207,1081.6736234,1364.5525581,565.4680723267585,14.646821599665113,0.027478400334887354,0.027478400334887354,13.639957652091331,-0.14935765209133045,0.14935765209133045,19.047834958593548,0.04276504140645088,0.04276504140645088,49.50435810678381,11.20694189321619,11.20694189321619,11.20694189321619,2.8566357467622145,11.20694189321619,0.2592933493497633,1.7494519613614699,4
19.018,17.826,43.742,43.2296,1.7456,10.1924,14.6032,35.4098,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-8.4468,-12.8576,-33.664199999999994,-4.4108,-25.217399999999998,-20.806599999999996,8.847066666666665,10.1924,6.533522080266763,15.487749999999998,12.3978,14.31267414042533,33.664199999999994,17.567233333333334,33.664199999999994,339.01486800000004,770.6108495999999,1066.8680203814538,10.62102498346805,-8.87542498346805,8.87542498346805,9.771064119224521,0.42133588077547834,0.42133588077547834,14.328679780320803,0.2745202196791965,0.2745202196791965,50.26651306679552,-14.856713066795521,14.856713066795521,14.856713066795521,6.106998537679562,14.856713066795521,0.14070637480762735,2.173600314054453,4
28.3028,73.1395,45.6515,57.1996,18.1078,17.6794,23.3092,41.0806,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.4283999999999999,-5.2014,-22.972799999999996,-5.6297999999999995,-23.401199999999996,-17.771399999999996,19.698800000000002,18.1078,3.1340266048647383,25.044249999999998,20.7085,10.992880634756295,23.401199999999996,12.567499999999997,23.401199999999996,2070.0526406,4183.5501441999995,386.9700521646919,18.305983397285882,-0.19818339728588086,0.19818339728588086,17.85555892509712,-0.17615892509711983,0.17615892509711983,23.329981338672724,-0.020781338672723138,0.020781338672723138,48.57340364440736,-7.49280364440736,7.49280364440736,7.49280364440736,1.971981826365771,7.49280364440736,0.33647581258019676,0.9343937493062282,3
30.8671,51.742,18.0,17.4126,18.049,15.8019,23.282,26.729,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.2470999999999997,-5.2330000000000005,-8.68,-7.4801,-10.9271,-3.446999999999999,19.044299999999996,18.049,3.838090745409754,20.965474999999998,20.6655,4.958253782246998,10.9271,6.335716666666667,10.9271,1597.1254882,900.9627492,596.5578067029094,17.848111238553024,0.20088876144697565,0.20088876144697565,15.702259465230403,0.09964053476959656,0.09964053476959656,22.975215239494215,0.30678476050578496,0.30678476050578496,48.47823579165482,-21.74923579165482,21.74923579165482,21.74923579165482,5.589137462094294,21.74923579165482,0.15176493217097942,0.5211947159820057,3
13.8956,58.478,45.3235,55.4579,10.3178,11.3468,12.8722,68.3149,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.029,-2.5543999999999993,-57.997099999999996,-1.5253999999999994,-56.96809999999999,-55.442699999999995,11.512266666666667,11.3468,1.2852136994808812,25.712925,12.1095,28.420696177888278,57.997099999999996,29.25278333333333,57.997099999999996,812.5868968,3243.0670762000004,237.62094503557833,10.549606089001287,-0.23180608900128696,0.23180608900128696,11.60383675194745,-0.25703675194744946,0.25703675194744946,13.223239883954873,-0.35103988395487384,0.35103988395487384,50.07923055781035,18.235669442189646,18.235669442189646,18.235669442189646,4.768888041773314,18.235669442189646,0.17334363100113265,2.2555612573982704,4
21.3745,17.0531,38.5025,54.46,11.9475,10.3384,16.2741,42.3971,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.6090999999999998,-4.326600000000001,-30.449600000000004,-5.935700000000001,-32.0587,-26.123,12.853333333333333,11.9475,3.06977753971413,20.239275,14.110800000000001,14.983020166480678,32.0587,16.75045,32.0587,364.50148595,928.7118260000001,1253.4077361841917,11.836891184385166,0.11060881561483349,0.11060881561483349,10.448610416461461,-0.11021041646146124,0.11021041646146124,15.938175826243189,0.33592417375681194,0.33592417375681194,49.62746473801416,-7.23036473801416,7.23036473801416,7.23036473801416,1.9467770359618166,7.23036473801416,0.3393538051220777,1.5839838215628665,4
30.3615,58.1783,33.7793,29.3668,18.1696,16.7122,23.3428,41.7268,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.4573999999999998,-5.173200000000001,-23.557199999999998,-6.630600000000001,-25.014599999999998,-18.383999999999997,19.408199999999997,18.1696,3.484510232443005,24.987849999999998,20.7562,11.516271858982835,25.014599999999998,13.3695,25.014599999999998,1766.38045545,1708.51050044,521.8697483649834,18.12377078228803,0.045829217711968795,0.045829217711968795,16.68054586666657,0.03165413333342926,0.03165413333342926,23.342343338406486,0.00045666159351398505,0.00045666159351398505,48.744765304115,-7.017965304115002,7.017965304115002,7.017965304115002,1.7739763291884785,7.017965304115002,0.3604933428875178,1.0010701196501022,3
30.3569,41.0262,28.9521,19.2467,16.9297,14.9258,22.1304,37.034,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.0039,-5.200700000000001,-20.1043,-7.204600000000001,-22.108199999999997,-14.903599999999997,17.9953,16.9297,3.7186278127825596,22.754975,19.530050000000003,9.991837650260669,22.108199999999997,11.92088333333333,22.108199999999997,1245.42825078,789.6189635400001,739.93917546856,17.048208255016206,-0.11850825501620577,0.11850825501620577,14.982765629661563,-0.056965629661561934,0.056965629661561934,22.274273479771818,-0.1438734797718162,0.1438734797718162,48.985529536502305,-11.951529536502306,11.951529536502306,11.951529536502306,3.0677192252379726,11.951529536502306,0.2458380101054043,0.9715761183758194,3
31.9783,109.3958,31.4348,44.0483,21.8455,21.4674,27.2844,44.6375,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.3780999999999999,-5.4389,-22.792,-5.817,-23.1701,-17.3531,23.532433333333334,21.8455,3.2547934348178433,28.8087,24.564950000000003,10.882022481444645,23.1701,12.491533333333335,23.1701,3498.2917111399997,4818.699017139999,292.3174114255381,21.898918648973186,-0.05341864897318516,0.05341864897318516,21.63565533016834,-0.16825533016833916,0.16825533016833916,27.125401565432302,0.15899843456769958,0.15899843456769958,47.633435827573436,-2.995935827573433,2.995935827573433,2.995935827573433,0.8441520603206643,2.995935827573433,0.5422546337237062,0.8042741240409584,1
8.8136,104.1247,23.7841,53.9583,10.6197,13.0278,11.8825,66.9895,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-2.4080999999999992,-1.2628000000000004,-56.369800000000005,1.1452999999999989,-53.96170000000001,-55.107000000000006,11.843333333333334,11.8825,1.204527676449708,25.629875000000002,12.45515,27.590617652670147,56.369800000000005,28.375783333333334,56.369800000000005,917.71345592,5618.39180001,84.6446535121202,10.578731462095242,0.040968537904758406,0.040968537904758406,13.017244601802373,0.010555398197626076,0.010555398197626076,11.897364054858993,-0.014864054858993114,0.014864054858993114,49.325085159243514,17.664414840756493,17.664414840756493,17.664414840756493,4.432700707929468,17.664414840756493,0.18407051184329348,2.1993777966619827,2
26.8467,50.4581,37.9266,8.6355,15.6853,14.5305,20.1717,54.5794,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.1547999999999998,-4.4864000000000015,-38.8941,-5.641200000000001,-40.0489,-34.4077,16.795833333333334,15.6853,2.9800583171027606,26.241725000000002,17.9285,19.047833889863522,40.0489,20.772183333333334,40.0489,1354.63347327,435.73092255000006,532.059167495572,15.768235532355611,-0.08293553235561113,0.08293553235561113,14.765753550356722,-0.23525355035672213,0.23525355035672213,20.39701125586408,-0.22531125586407796,0.22531125586407796,49.75350300246583,4.825896997534173,4.825896997534173,4.825896997534173,1.342349334027646,4.825896997534173,0.4269218025991495,1.5261529010943826,3
16.8647,40.1412,23.5961,19.1775,10.2588,9.7996,13.1537,53.8028,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.45920000000000094,-2.8949,-43.544,-3.3541000000000007,-44.0032,-40.6491,11.0707,10.2588,1.818483684282045,21.753725,11.70625,21.41757878961034,44.0032,22.484083333333334,44.0032,676.9692956399999,769.8078629999999,420.1343208139466,10.505023559859882,-0.24622355985988165,0.24622355985988165,10.069742704857202,-0.2701427048572018,0.2701427048572018,13.408336862190277,-0.25463686219027615,0.25463686219027615,50.044310124682085,3.7584898753179132,3.7584898753179132,3.7584898753179132,1.1323732505563182,3.7584898753179132,0.46896105066929933,2.0227882706119202,4
31.6677,82.2572,33.8737,25.2574,20.0473,19.1506,25.5127,65.8802,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.8966999999999992,-5.465399999999999,-45.8329,-6.362099999999998,-46.729600000000005,-40.36750000000001,21.5702,20.0473,3.4436169081359784,32.6477,22.78,22.33270449229112,46.729600000000005,24.2757,46.729600000000005,2604.8963324399997,2077.60300328,384.9838816560883,20.03239223739377,0.0149077626062315,0.0149077626062315,19.143239981109566,0.007360018890434361,0.007360018890434361,25.313104511549515,0.19959548845048403,0.19959548845048403,48.45717840008833,17.42302159991167,17.42302159991167,17.42302159991167,4.411221217464705,17.42302159991167,0.18480116776089325,1.4313285679148706,3
30.139,68.3414,19.0017,23.2784,18.2733,16.743,23.1979,36.1587,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.5303000000000004,-4.924600000000002,-17.885400000000004,-6.454900000000002,-19.415700000000005,-12.960800000000003,19.404733333333336,18.2733,3.3729126201746378,23.593225000000004,20.735599999999998,8.818061547897022,19.415700000000005,10.52861666666667,19.415700000000005,2059.7414545999995,1590.87844576,441.0064117787444,18.485259368346107,-0.21195936834610762,0.21195936834610762,16.941014725954055,-0.19801472595405656,0.19801472595405656,23.427090549326632,-0.2291905493266313,0.2291905493266313,48.27013473254158,-12.111434732541575,12.111434732541575,12.111434732541575,3.1876498440420926,12.111434732541575,0.23879742510533275,0.8229350489663669,3
20.9863,19.4037,37.8768,46.298,11.6783,10.6496,15.2556,31.9236,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.0287000000000006,-3.5772999999999993,-20.2453,-4.606,-21.274,-16.668,12.527833333333334,11.6783,2.4176619208097176,17.376775000000002,13.46695,9.896750338158144,21.274,11.233216666666669,21.274,407.21186931,898.3525026000001,1081.5612065939968,11.682529708550964,-0.004229708550964162,0.004229708550964162,10.42410477101533,0.2254952289846699,0.2254952289846699,15.664000251322141,-0.4084002513221421,0.4084002513221421,49.795517077194276,-17.871917077194276,17.871917077194276,17.871917077194276,4.627510566513013,17.871917077194276,0.17769846687638158,1.2242771030429391,4
29.8949,91.0083,27.9446,15.6917,19.3979,18.9882,24.2031,42.8908,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.40970000000000084,-4.805199999999999,-23.4929,-5.2149,-23.9026,-18.6877,20.863066666666665,19.3979,2.899798359081771,26.369999999999997,21.8005,11.26548471956119,23.9026,12.752166666666668,23.9026,2720.68402767,1428.07494111,328.4853877629416,19.54176388987839,-0.14386388987838927,0.14386388987838927,19.001265786859193,-0.013065786859193906,0.013065786859193906,24.37072242849806,-0.16762242849805986,0.16762242849805986,48.52720518871696,-5.636405188716964,5.636405188716964,5.636405188716964,1.4902393234881517,5.636405188716964,0.40156782947241815,0.9064312072691668,1
15.3672,38.6916,36.452,59.6472,6.9692,3.8644,12.7546,41.3043,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.1048,-5.7854,-34.3351,-8.8902,-37.439899999999994,-28.549699999999998,7.862733333333334,6.9692,4.511952501227527,16.223125,9.8619,17.121810813379717,37.439899999999994,19.684183333333333,37.439899999999994,594.58155552,2307.84560352,397.1713764301873,10.202082017272444,-3.232882017272444,3.232882017272444,10.185771919600013,-6.321371919600013,6.321371919600013,13.164884984226967,-0.41028498422696735,0.41028498422696735,49.755854895731,-8.451554895731,8.451554895731,8.451554895731,4.604023454207606,8.451554895731,0.17844322176224675,2.307809187311823,4
16.8148,26.4401,32.9144,53.3421,10.6575,9.7959,13.985,46.5964,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.861600000000001,-3.327499999999999,-35.938900000000004,-4.1891,-36.8005,-32.6114,11.479466666666667,10.6575,2.2122074051348197,20.2587,12.32125,17.651128181696112,36.8005,18.954833333333333,36.8005,444.58499348000004,1410.3704582100002,635.9580198418238,10.142114995617693,0.515385004382308,0.515385004382308,9.479840091812493,0.3160599081875066,0.3160599081875066,13.357495577244514,0.6275044227554858,0.6275044227554858,49.77143773102845,-3.1750377310284463,3.1750377310284463,3.1750377310284463,1.1584967665884367,3.1750377310284463,0.46328538243794887,1.816527310968961,4
9.7781,45.8148,36.6675,50.8468,7.8509,8.7594,9.9697,30.3101,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.9084999999999992,-2.1187999999999994,-22.4592,-1.2103000000000002,-21.5507,-20.3404,8.86,8.7594,1.0629763073559069,14.222525,9.36455,10.760110435732836,22.4592,11.431316666666667,22.4592,447.98169588,2329.53597264,213.42661903432537,7.804568391543425,0.046331608456575246,0.046331608456575246,8.789081960830421,-0.029681960830421517,0.029681960830421517,9.749859520159692,0.21984047984030752,0.21984047984030752,50.39191368114323,-20.08181368114323,20.08181368114323,20.08181368114323,5.094416932567634,20.08181368114323,0.1640846058063656,1.5791277715259622,4
25.8767,71.6325,26.5204,14.8354,16.5446,15.9533,20.6098,49.2504,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.5912999999999986,-4.065200000000001,-32.705799999999996,-4.656499999999999,-33.2971,-28.6406,17.702566666666666,16.5446,2.5350371128118288,25.589525000000002,18.577199999999998,15.909139588587646,33.2971,17.326083333333333,33.2971,1853.61271275,1062.6967905,361.24240236730503,16.528394508048137,0.016205491951861717,0.016205491951861717,15.914794876950497,0.03850512304950371,0.03850512304950371,20.776293597502235,-0.16649359750223525,0.16649359750223525,49.07485441872065,0.17554558127935138,0.17554558127935138,0.17554558127935138,0.09918744844573801,0.17554558127935138,0.9097629357158417,1.3011998850311268,3
